,id_puesto,puesto,departamento,tipo_puesto,turno,id_empleado,apellido,nombre,email
745,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,527,Mendoza,Patricia,patricia.mendoza@tractchun.com
746,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,599,MOLINA,PEREZ,perez.molina@tractchun.com
747,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,722,PORCHAS,RAFAEL,rafael.porchas@tractchun.com
748,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,820,COTA,ROSAS,rosas.cota@tractchun.com
749,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,164,LABASTIDA,CASTILLO,castillo.labastida@tractchun.com
750,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,340,CARRILLO,MIRTHA,mirtha.carrillo@tractchun.com
751,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,1361,Taborda,Alirio,alirio.taborda@tractchun.com
752,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,268,SANTIAGO,MARTINA,martina.santiago@tractchun.com
753,20-31410,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,,1572,LOPEZ,ALONSO,alonso.lopez@tractchun.com
754,20-31500,Supervisor  de desarrollo de sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,,1626,AGUIRRE,ACUÑA,acuña.aguirre@tractchun.com
755,20-31500,Supervisor  de desarrollo de sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,,1822,VELARDE,MARCOS,marcos.velarde@tractchun.com
756,20-31500,Supervisor  de desarrollo de sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,,1814,Arenas,Jhon ,jhon .arenas@tractchun.com
757,25-25130,Planeador de Compras,MATERIALES,Administrativo,,694,VELASQUEZ,JESUS,jesus.velasquez@tractchun.com
758,25-32200,Gerente de Planeación,MATERIALES,Gerencia,,714,ZEPEDA,JESUS,jesus.zepeda@tractchun.com
759,25-32200,Gerente de Planeación,MATERIALES,Gerencia,,770,Agudelo,Jhon,jhon.agudelo@tractchun.com
760,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,172,SANDOVAL,OSWALDO,oswaldo.sandoval@tractchun.com
761,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,328,CARDENAS,RAMIREZ,ramirez.cardenas@tractchun.com
762,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,957,SANDOVAL,CELIA,celia.sandoval@tractchun.com
763,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1066,VALENZUELA,CERTUCHA,certucha.valenzuela@tractchun.com
764,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1083,MATUS,CESAR,cesar.matus@tractchun.com
765,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,263,ACOSTA,RAMIREZ,ramirez.acosta@tractchun.com
766,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,396,SANCHEZ,SERGIO,sergio.sanchez@tractchun.com
767,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1232,BURBOA,RUIZ,ruiz.burboa@tractchun.com
768,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,59,GAXIOLA,OCHOA,ochoa.gaxiola@tractchun.com
769,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,195,VALENCIA,RAFAEL,rafael.valencia@tractchun.com
770,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,333,OCAÑO,SARAI,sarai.ocaño@tractchun.com
771,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1176,MORENO,CONSUELO,consuelo.moreno@tractchun.com
772,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1187,OCHOA,RUELAS,ruelas.ochoa@tractchun.com
773,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1310,Valencia,Ruth,ruth.valencia@tractchun.com
774,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,441,MORALES,SERNA,serna.morales@tractchun.com
775,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,141,CRUZ,OSVALDO,osvaldo.cruz@tractchun.com
776,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,23,BURGOS,OCHOA,ochoa.burgos@tractchun.com
777,30-13100,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1345,SALCEDO,SERGIO,sergio.salcedo@tractchun.com
778,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1506,TELLEZ,ANTONIETA,antonieta.tellez@tractchun.com
779,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1537,CAÑEDO,CUEVAS,cuevas.cañedo@tractchun.com
780,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1579,RENDON,GRACIA,gracia.rendon@tractchun.com
781,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1592,BURGOS,ISABEL,isabel.burgos@tractchun.com
782,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1725,CASTILLO,MARIA,maria.castillo@tractchun.com
783,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,473,GRAJEDA,ANNET,annet.grajeda@tractchun.com
784,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,528,LEYVA,COTA,cota.leyva@tractchun.com
785,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,601,OCAÑO,SOCORRO,socorro.ocaño@tractchun.com
786,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1400,SOTOMAYOR,ADRIAN,adrian.sotomayor@tractchun.com
787,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1796,FRANCO,PARRA,parra.franco@tractchun.com
788,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1568,Correa,Fernando,fernando.correa@tractchun.com
789,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,543,MENDEZ,PACHICANO,pachicano.mendez@tractchun.com
790,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1624,LEYVA,LOPEZ,lopez.leyva@tractchun.com
791,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1618,VALLES,JESUS,jesus.valles@tractchun.com
792,30-13300,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1892,LOPEZ,TERESA,teresa.lopez@tractchun.com
793,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,154,MARTINEZ,TEUSCHER,teuscher.martinez@tractchun.com
794,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,982,PORRAS,SANCHEZ,sanchez.porras@tractchun.com
795,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,723,ACOSTA,CLARA,clara.acosta@tractchun.com
796,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,821,Henao,Cristian,cristian.henao@tractchun.com
797,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,858,MONTAÑO,ILLINGWORTH,illingworth.montaño@tractchun.com
798,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1758,LABASTIDA,GABRIELA,gabriela.labastida@tractchun.com
799,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,905,PAZ,ISELA,isela.paz@tractchun.com
800,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1143,Lopera ,Solina,solina.lopera @tractchun.com
801,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1205,RIVERA,TANNIA,tannia.rivera@tractchun.com
802,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,375,COTA,TRILLAS,trillas.cota@tractchun.com
803,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,846,VALDEZ,CRISTINA,cristina.valdez@tractchun.com
804,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1805,NAVARRO,GILDARDO,gildardo.navarro@tractchun.com
805,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,631,ENCINAS,CASTILLO,castillo.encinas@tractchun.com
806,30-13310,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,970,PERALTA,ROSARIO,rosario.peralta@tractchun.com
807,30-13320,Ingeniero de Prueba Electrica,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1945,SAUCEDO,ORTIZ,ortiz.saucedo@tractchun.com
808,30-13320,Ingeniero de Prueba Electrica,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1899,NORIEGA,ANGEL,angel.noriega@tractchun.com
809,30-13320,Ingeniero de Prueba Electrica,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,,1918,VALENZUELA,JESUS,jesus.valenzuela@tractchun.com
810,30-13330,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1237,AMABILIS,ANA,ana.amabilis@tractchun.com
811,30-13330,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1972,ROBLES,ALBERTO,alberto.robles@tractchun.com
812,30-13330,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1343,Zapata,Nai,nai.zapata@tractchun.com
813,30-13330,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1266,CASTELLANOS,ANGEL,angel.castellanos@tractchun.com
814,30-13330,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1330,Cardona,Humberto ,humberto .cardona@tractchun.com
815,30-13330,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1513,Piedrahita,Orlando,orlando.piedrahita@tractchun.com
816,30-13400,Auditor interno de calidad,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1847,FIGUEROA,ANDRES,andres.figueroa@tractchun.com
817,30-13400,Auditor interno de calidad,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1819,VALENCIA,AGAPITA,agapita.valencia@tractchun.com
818,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,704,CAPIN,EFRAIN,efrain.capin@tractchun.com
819,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,715,ANGUIS,GALO,galo.anguis@tractchun.com
820,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,720,TANORI,JESUS,jesus.tanori@tractchun.com
821,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,808,CEBALLOS,MARIA,maria.ceballos@tractchun.com
822,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1017,VILLANES,ORENCIO,orencio.villanes@tractchun.com
823,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,1234,Taborda,Yohan,yohan.taborda@tractchun.com
824,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,509,Gaviria,Andrea,andrea.gaviria@tractchun.com
825,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,818,Restrepo ,Olga,olga.restrepo @tractchun.com
826,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,416,ZAPATA,ADRIAN,adrian.zapata@tractchun.com
827,30-16000,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,,525,BANDA,ANGEL,angel.banda@tractchun.com
828,30-60010,Auxiliar de Departamento,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1340,LOPEZ,CLAUDIA,claudia.lopez@tractchun.com
829,30-60010,Auxiliar de Departamento,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,,1474,Montoya,Sandra,sandra.montoya@tractchun.com
830,35-34000,"Coordinador de medio Ambiente, Seguridad e Higiene",PERSONAL,Mandos Medios,,1941,ANGUIS,MARIA,maria.anguis@tractchun.com
831,35-34000,"Coordinador de medio Ambiente, Seguridad e Higiene",PERSONAL,Mandos Medios,,1927,VEGA,AIDEE,aidee.vega@tractchun.com
832,35-34000,"Coordinador de medio Ambiente, Seguridad e Higiene",PERSONAL,Mandos Medios,,1970,LEYVA,MARIA,maria.leyva@tractchun.com
833,35-34000,"Coordinador de medio Ambiente, Seguridad e Higiene",PERSONAL,Mandos Medios,,1891,RIVERA,ADOLFO,adolfo.rivera@tractchun.com
834,40-40000,Contralor,CONTABILIDAD,Gerencia,,47,CASTRO,MARIA,maria.castro@tractchun.com
835,40-40000,Contralor,CONTABILIDAD,Gerencia,C,33,Taborda,Adrian,adrian.taborda@tractchun.com
836,40-43200,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,,500,MOROYOQUI,PATRICIA,patricia.moroyoqui@tractchun.com
837,40-43200,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,,586,MORENO,RAMON,ramon.moreno@tractchun.com
838,40-43200,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,,377,TORTOLEDO,BEATRIZ,beatriz.tortoledo@tractchun.com
839,40-43200,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,,443,JAIME,OMAR,omar.jaime@tractchun.com
840,40-43200,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,,390,FLORES,MORENO,moreno.flores@tractchun.com
841,40-43200,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,,176,MONJARAS,ANTONIO,antonio.monjaras@tractchun.com
842,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1307,GRIJALVA,ARELLANO,arellano.grijalva@tractchun.com
843,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1622,OSORNIO,MORALES,morales.osornio@tractchun.com
844,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,616,RUIZ,ALONSO,alonso.ruiz@tractchun.com
845,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1497,SOTO,HIGINIO,higinio.soto@tractchun.com
846,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1686,Martinez,Patricia,patricia.martinez@tractchun.com
847,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1809,GIL,PORRAS,porras.gil@tractchun.com
848,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1854,PACHECO,QUIRRIN,quirrin.pacheco@tractchun.com
849,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1551,CAMPOS,LETICIA,leticia.campos@tractchun.com
850,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,825,GRACIA,ANTONIO,antonio.gracia@tractchun.com
851,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1479,HEREDIA,GUILLERMO,guillermo.heredia@tractchun.com
852,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1240,MANRIQUEZ,ANTONIO,antonio.manriquez@tractchun.com
853,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1577,ARVALLO,MORALES,morales.arvallo@tractchun.com
854,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1748,MONTAÑO,PATRICIA,patricia.montaño@tractchun.com
855,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,750,GOMEZ,ANGEL,angel.gomez@tractchun.com
856,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1670,GURROLA,ORTEGA,ortega.gurrola@tractchun.com
857,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,727,RUELAS,ALVAREZ,alvarez.ruelas@tractchun.com
858,40-43210,Auxiliar Contable,CONTABILIDAD,Administrativo,,1398,Rojo,Arley,arley.rojo@tractchun.com
859,45-10000,Director de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Gerencia,,368,DOURIET,ADOLFO,adolfo.douriet@tractchun.com
860,45-10000,Director de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Gerencia,D,4,Valencia,Margarita,margarita.valencia@tractchun.com
861,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,96,TORRES,GILBERTO,gilberto.torres@tractchun.com
862,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,198,VALENCIA,ALEJANDRO,alejandro.valencia@tractchun.com
863,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,223,FLORES,ALONSO,alonso.flores@tractchun.com
864,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,227,ZAZUETA,LUIS,luis.zazueta@tractchun.com
865,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,290,CAUDILLO,ANTONIO,antonio.caudillo@tractchun.com
866,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,313,CELAYA,ARACELI,araceli.celaya@tractchun.com
867,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,389,CARDENAS,CONCEPCION,concepcion.cardenas@tractchun.com
868,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,409,CISNEROS,LEOVIGILDO,leovigildo.cisneros@tractchun.com
869,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,438,SOTO,MAGNOLIA,magnolia.soto@tractchun.com
870,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,503,Barrientos,Daniel,daniel.barrientos@tractchun.com
871,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,569,MORA,MARIA,maria.mora@tractchun.com
872,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,573,SOTO,MARINA,marina.soto@tractchun.com
873,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,588,Porras ,Marta ,marta .porras @tractchun.com
874,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,589,BANDA,ERNESTO,ernesto.banda@tractchun.com
875,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,615,VON_BORSTEL,ENRIQUE,enrique.von_borstel@tractchun.com
876,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,698,NERI,GUTIERREZ,gutierrez.neri@tractchun.com
877,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,708,BEJARANO,PATRICIA,patricia.bejarano@tractchun.com
878,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,709,Correa,Luis ,luis .correa@tractchun.com
879,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,711,SERNA,MEDINA,medina.serna@tractchun.com
880,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,739,QUINTANA,FRANCISCA,francisca.quintana@tractchun.com
881,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,744,Posada ,Esteban,esteban.posada @tractchun.com
882,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,759,MORENO,FRANCISCA,francisca.moreno@tractchun.com
883,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,886,MONTAÑO,MARTHA,martha.montaño@tractchun.com
884,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1014,CASTRO,GUILLERMO,guillermo.castro@tractchun.com
885,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1043,GURROLA,MARCELO,marcelo.gurrola@tractchun.com
886,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1062,Restrepo ,Ines,ines.restrepo @tractchun.com
887,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1133,GUERRA,ISELA,isela.guerra@tractchun.com
888,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1200,NAVARRO,MARCO,marco.navarro@tractchun.com
889,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1332,DE_LA_ROSA,JOSE,jose.de_la_rosa@tractchun.com
890,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1381,MUÑOZ,GILDARDO,gildardo.muñoz@tractchun.com
891,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1459,PALAFOX,JOSE,jose.palafox@tractchun.com
892,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1492,MONTIEL,MARIA,maria.montiel@tractchun.com
893,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1677,PADILLA,LANGURE,langure.padilla@tractchun.com
894,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1749,MIRANDA,HECTOR,hector.miranda@tractchun.com
895,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1752,SALCEDO,LEOVIGILDO,leovigildo.salcedo@tractchun.com
896,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1874,LEYVA,LORENA,lorena.leyva@tractchun.com
897,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1911,MEDINA,LORENA,lorena.medina@tractchun.com
898,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,40,THOMSON,OCTAVIO,octavio.thomson@tractchun.com
899,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,113,ESPINOZA,JOSE,jose.espinoza@tractchun.com
900,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,166,Vasquez,Alberto,alberto.vasquez@tractchun.com
901,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,174,RUIZ,ALEJANDRO,alejandro.ruiz@tractchun.com
902,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,346,OLEA,JOSE,jose.olea@tractchun.com
903,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,350,Piedrahita,Alejandro,alejandro.piedrahita@tractchun.com
904,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,363,SAAVEDRA,JOSE,jose.saavedra@tractchun.com
905,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,382,GARCIA,CLAUDIO,claudio.garcia@tractchun.com
906,45-11000,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,433,ROBLES,LUZ,luz.robles@tractchun.com
